"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_FMNH124573",2.316560384,12.90737844,4.74,8.488189628,15.60807907,4.770180603,7.610737064,98.79464643,4.913100691,32.96904869,3.506932298,132.4386123,33.52720256,15.27460542,30.96579165,18.90975431,20.60374315,145.9606016,25.29317671,6.876504428,42.34352532,279.2019384,544.1005358,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,4.74,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,27.82987271,281.1011742,62.74,NA,31.00688331,33.71549248,11.15606354,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,64.59,NA,28.22022026,27.17161029,16.38501013,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,15.27460542,28.97352161,24.06435082,24.04591487,146.8315079,38.00005765,9.363598954,66.27223076,302.19191,418.3399165,NA,6.877352998,9.762271913,16.31145052,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,2.402323025,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,24.37252616,281.1011742,71.54595719,NA,28.41961236,28.91695487,5.93366381,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M2939",4.104189175,12.72620388,2.597631424,9.169183047,19.46690872,5.108917483,9.422770698,99.24521293,4.913100691,27.22119299,3.594378805,139.5136394,34.39413929,18.708467,28.97352161,24.06435082,20.60374315,147.6467776,25.29317671,5.918538929,35.10951431,281.1011742,132.646961,NA,14.52973395,17.52812469,5.835271588,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,87.17,NA,22.87448141,18.21699533,7.115127606,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_MSU-MR4680",4.891184437,17.4331663,3.597339691,6.670949496,16.18014901,12.21641046,10.51955404,26.82656744,4.877178447,27.22698883,3.594378805,139.6657527,38.95561236,9.02,19.29514144,23.93685931,24.85807942,146.8315079,15.19594107,3.168783432,28.6532939,103.053071,87.17,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Bettongia_penicillata","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,30.08505447,21.35404308,23.93685931,4.471247977,128.5599648,42.61129841,9.317547527,14.59292393,302.19191,103.2981182,NA,5.257472891,6.943581199,16.95610184,NA
"Bettongia_penicillata","Bettongia_penicillata_M27628",10.68962811,17.16350343,40.72547165,6.525496695,26.37553684,7.417103053,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
"Bettongia_penicillata","Bettongia_penicillata_M27943",2.869113259,5.009651174,2.782504214,2.034000772,8.470054614,7.392063472,9.422770698,106.3178756,6.985934851,6.311971627,18.54030213,135.9334534,120.5499282,27.6343921,18.66411449,23.93685931,4.471247977,120.6087,47.36878588,9.896178671,13.66267921,281.1011742,520.4068969,NA,7.972295169,5.245814495,16.82248582,NA
"Bettongia_penicillata","Bettongia_penicillata_NHMUK-1850.11.22.47",3.128985234,5.402854133,3.085700146,3.052985403,8.853739927,6.899224784,10.21794029,130.2841215,13.68379537,7.2457153,19.42674089,135.9334534,127.8761321,25.18718849,11.93938774,18.90975431,4.244037369,123.4242032,47.36878588,9.363598954,15.91719813,279.9767151,71.54595719,NA,7.362438917,5.853643819,16.31145052,NA
"Bettongia_tropica","Bettongia_tropica_JM15255",3.20038519,4.981114258,64.38115586,1.990072058,9.353110736,7.949837588,10.51955404,29.41023638,5.24821503,6.457880536,3.834628507,127.4512869,50.79777992,5.797370259,8.496651286,5.873819886,4.816762675,133.0710561,11.65754165,1.739470864,20.09921444,85.94205176,104.56,NA,7.972295169,5.245814495,5.780029158,NA
"Bettongia_tropica","Bettongia_tropica_M41240",3.54100581,5.181625849,25.40233513,2.277804344,8.962726794,8.954371813,12.57245184,29.21095371,6.420092612,7.410450945,4.858224691,129.8851194,54.54255065,6.571889073,9.276311236,4.790140511,5.374569303,133.0620686,10.82282291,2.473566333,19.99016086,87.28560633,108.78,NA,5.257472891,6.943581199,11.29348961,NA
"Dasyurus_maculatus","Dasyurus_maculatus_J1876",7.652297345,5.410394801,64.38115586,1.624847396,7.883385946,6.899224784,10.51955404,112.5355642,5.24821503,27.22698883,3.506932298,139.5136394,31.1377437,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,20.64926536,3.21420676,14.59292393,282.0353985,454.3138412,NA,5.257472891,5.853643819,4.525278475,NA
"Dasyurus_maculatus","Dasyurus_maculatus_J2783",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,71.54595719,NA,10.82775054,16.83786842,12.53564919,NA
