"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_FMNH124573",6.665676424,4.620932291,2.782504214,4.595397823,6.672155937,14.4063205,63.61938471,112.5355642,24.2272837,29.27253205,4.072079128,107.9301888,124.4632176,5.797370259,27.03063926,3.104920646,4.244037369,146.8315079,26.82492962,9.363598954,12.99957728,60.04154957,87.17,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,2.782504214,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,14.59292393,57.53280885,175.04,NA,7.972295169,8.060954931,4.525278475,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,88.10640463,NA,5.257472891,9.66630652,4.525278475,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,5.452851079,21.17129723,3.104920646,4.93989557,154.0158582,15.98434594,9.896178671,14.794912,63.77195337,64.59,NA,3.929842994,5.853643819,23.65930524,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,2.782504214,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,13.66267921,59.25409932,139.04,NA,7.362438917,10.03450528,5.314987956,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M2939",4.632413713,4.550004466,2.597631424,5.045136488,6.672155937,12.21641046,62.11081076,73.98972176,13.8030839,29.27253205,3.821710971,112.8092225,75.94524262,5.579976123,23.95617057,5.146625637,4.816762675,146.8315079,29.78843813,10.15237804,15.91719813,57.53280885,132.646961,NA,3.929842994,5.853643819,3.506876373,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,98.78953762,NA,10.82775054,10.8634889,3.506876373,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_MSU-MR4680",6.489343037,4.550004466,1.813370588,3.456594745,5.031426823,15.278908,30.43863969,27.10691323,5.24821503,21.35518244,4.072079128,107.9301888,38.95561236,5.757751219,22.50404552,3.104920646,4.816762675,145.9606016,15.19594107,3.168783432,28.6532939,103.053071,87.17,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Bettongia_penicillata","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,31.40579977,28.28576982,24.06435082,24.04591487,145.9606016,41.39734148,10.15237804,81.45212221,57.93386473,103.2981182,NA,5.257472891,8.060954931,13.69893674,NA
"Bettongia_penicillata","Bettongia_penicillata_M27628",2.24610588,4.135630454,48.4633599,6.670949496,7.113902688,22.91927841,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
"Bettongia_penicillata","Bettongia_penicillata_M27943",2.869113259,5.009651174,2.782504214,2.034000772,8.470054614,7.392063472,7.610737064,26.82656744,24.2272837,6.809678875,18.54030213,139.5136394,127.8761321,26.48163431,27.03063926,19.4376895,26.4660682,145.9606016,41.39734148,9.317547527,87.00514785,63.77195337,87.17,NA,3.929842994,6.943581199,10.84789975,NA
"Bettongia_penicillata","Bettongia_penicillata_NHMUK-1850.11.22.47",3.128985234,5.402854133,3.085700146,3.052985403,8.853739927,6.899224784,10.51955404,27.10691323,23.53258806,6.311971627,18.54030213,136.0339899,124.3866424,31.40579977,28.28576982,18.90975431,24.85807942,147.6467776,42.61129841,10.15237804,87.00514785,59.25409932,85.36,NA,6.877352998,6.943581199,3.506876373,NA
"Bettongia_tropica","Bettongia_tropica_JM15255",3.20038519,4.981114258,43.5060559,1.990072058,9.353110736,7.949837588,10.51955404,29.41023638,5.24821503,6.457880536,3.834628507,127.4512869,50.79777992,5.797370259,8.496651286,5.873819886,4.816762675,133.0710561,11.65754165,1.739470864,20.09921444,85.94205176,104.56,NA,7.362438917,9.66630652,3.506876373,NA
"Bettongia_tropica","Bettongia_tropica_M41240",3.54100581,5.181625849,25.40233513,2.277804344,8.962726794,8.954371813,12.57245184,29.21095371,6.420092612,7.410450945,4.858224691,129.8851194,54.54255065,6.571889073,9.276311236,4.790140511,5.374569303,133.0620686,10.82282291,2.473566333,19.99016086,87.28560633,108.78,NA,7.362438917,9.66630652,2.982089857,NA
"Dasyurus_maculatus","Dasyurus_maculatus_J1876",2.256228654,27.68228714,40.72547165,2.441002811,15.63087934,6.571497899,44.46217524,98.79464643,23.53258806,6.457880536,19.26133048,135.9334534,127.8761321,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,6.494754906,9.896178671,15.91719813,282.0353985,64.59,NA,31.00688331,31.68953178,22.25225048,NA
"Dasyurus_maculatus","Dasyurus_maculatus_J2783",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,150.54,NA,30.1859681,34.34537598,23.65930524,NA
"Dasyurus_maculatus","Dasyurus_maculatus_J8049",6.71620542,11.62492632,2.375975084,2.657956243,13.75982655,11.59185206,25.35484528,99.24521293,24.2272837,6.809678875,19.42674089,139.1555311,124.3866424,9.686387847,38.98007968,6.443469184,4.471247977,154.0158582,7.224621165,9.896178671,14.59292393,279.9767151,71.54595719,NA,31.00688331,31.68953178,22.25225048,NA
"Dasyurus_maculatus","Dasyurus_maculatus_JM8066",6.664193022,12.03787255,3.597339691,2.70254963,15.60807907,12.65096772,36.57126825,106.3178756,23.49978408,6.457880536,19.92496084,139.6657527,124.3866424,9.146722645,38.28075223,7.36665832,4.816762675,154.0158582,7.770504805,9.363598954,15.91719813,279.2019384,62.74,NA,32.19272348,33.71549248,23.65930524,NA
"Dasyurus_maculatus","Dasyurus_maculatus_JM9725",5.326032238,8.578076039,2.326284712,2.716511955,11.24546335,10.13401084,12.7923519,44.49747555,10.74780133,13.39632965,7.364971972,125.0608058,124.4632176,11.90215281,15.91093224,9.690384173,8.252567018,132.5806509,12.48524582,3.527186818,23.95475514,85.29265229,115.65,NA,32.19272348,36.80669052,21.79646968,NA
"Dasyurus_maculatus","Dasyurus_maculatus_M37890",6.09440871,11.01071588,2.909714258,2.512597051,14.15857127,11.26830517,63.61938471,57.2327409,24.2272837,6.238077938,19.26133048,116.366996,127.8761321,12.82046866,17.53449569,11.15922813,8.870903698,134.2182937,13.86629706,3.032231305,23.77337176,98.71455374,96.5,NA,30.1859681,33.71549248,25.89553077,NA
"Dasyurus_maculatus","Dasyurus_maculatus_S497",4.835245126,9.666786406,2.174782609,2.441002811,11.44699291,9.241402592,50.57585031,98.79464643,26.95302873,6.238077938,19.92496084,139.6657527,127.8761321,10.54476379,13.05014383,9.685889436,8.323102134,135.702905,10.94282727,2.971039263,19.33854559,81.60090488,85.36,NA,32.19272348,31.68953178,21.65217336,NA
