"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_FMNH124573",4.03282329,5.967429011,31.32468748,2.968055038,10.73473954,9.833963501,15.15219501,39.98881147,6.965628431,8.133475841,4.787306845,123.2109796,66.26749172,7.925495279,10.18585381,6.282591241,6.2,130.1487415,8.063694062,2.473566333,14.59292393,82.33751626,85.36,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,32.29508618,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,28.6532939,103.053071,228,NA,8.125157133,14.41643194,21.79646968,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,166.86,NA,9.487531468,10.03450528,2.982089857,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,6.32301148,9.847610937,6.097887624,5.374569303,132.9294689,10.94282727,2.87348193,22.75753828,95.57497589,62.74,NA,12.49990496,13.09128808,4.525278475,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,14.60326059,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,28.35745255,108.4064897,281.9,NA,22.58811132,25.26905233,3.506876373,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M2939",5.339521686,8.720692075,37.63570378,3.752463997,12.1472526,11.45951875,18.26848481,40.78557125,7.621425649,8.394632623,6.351913599,132.2132543,50.61503111,5.452851079,8.787216639,4.625537792,4.728139859,131.878567,16.58771727,3.381989038,29.63530181,103.053071,132.646961,NA,12.49990496,13.09128808,5.780029158,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,85.36,NA,12.49990496,9.762271913,2.982089857,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_MSU-MR4680",4.104189175,6.557197207,32.29508618,5.045136488,11.23799198,10.57740878,12.57245184,36.49172501,6.005256723,7.97950717,4.795541127,139.1555311,70.66141988,5.575315629,8.10485108,4.625537792,4.796337005,120.6087,15.19594107,3.168783432,28.6532939,103.053071,228,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Bettongia_penicillata","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,5.579976123,7.416505085,4.625537792,5.110653336,138.6449125,11.5104436,1.562813915,20.09921444,85.94205176,103.2981182,NA,11.55452253,9.762271913,4.525278475,NA
"Bettongia_penicillata","Bettongia_penicillata_M27628",4.16468952,6.735129396,4.63941501,1.67558087,9.109098906,7.417103053,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
