"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_FMNH124573",4.562065377,7.122732318,33.08613196,4.434269372,12.96848016,11.32104865,14.11739855,29.21095371,4.877178447,6.28323116,3.821710971,130.8448609,61.34580854,7.720954583,9.753572371,6.68,5.374569303,126.6454817,12.28295795,4.277128282,23.77337176,99.05887322,454.3138412,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,31.32468748,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,25.34140101,102.8655821,273,NA,3.929842994,5.853643819,3.506876373,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,273,NA,7.362438917,9.66630652,7.115127606,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,7.422731641,9.255933124,6.097887624,4.942225496,124.6052588,8.063694062,2.817727775,21.19025699,89.83359399,237.4072831,NA,32.19272348,34.34537598,11.29348961,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,32.55773213,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,28.03383602,97.57974597,139.04,NA,3.929842994,5.853643819,5.93366381,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M2939",5.508888609,5.410394801,37.63570378,2.723880298,9.902174134,7.949837588,35.25771617,50.79546662,6.518052523,6.457880536,5.865515938,123.2109796,70.66141988,8.860171891,12,8.269170305,7.659788106,124.6052588,12.15181937,1.88,28.35745255,98.71455374,132.646961,NA,32.19272348,38.49658161,21.79646968,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,237.4072831,NA,16.88218101,25.26905233,23.65930524,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_MSU-MR4680",4.104189175,6.932581744,23.01169769,5.36153471,11.27149848,9.691172418,7.610737064,27.10691323,5.24821503,7.014712581,4.233781628,130.4444435,70.53752918,6.683632177,8.787216639,5.847201977,4.942225496,124.6052588,15.19594107,3.168783432,28.6532939,103.053071,181.22,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Bettongia_penicillata","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,7.720954583,7.819534571,6.68,4.728139859,120.6087,16.68101644,4.663876695,28.93969123,114.93,103.2981182,NA,5.257472891,6.943581199,7.587187558,NA
"Bettongia_penicillata","Bettongia_penicillata_M27628",2.316560384,6.535606983,6.495101494,3.618321195,7.113902688,8.335355518,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
