"Species","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"Petrogale_persephone",126.978121966667,116.7695255,126.978121966667,117.610188266667,120.6728944,128.0186357,117.610188266667,128.188709566667,124.834692233333,116.7695255,119.236532833333,124.834692233333,128.138005133333,128.188709566667,128.188709566667,124.834692233333,127.1861492,128.188709566667,119.236532833333,124.834692233333,128.0186357,120.6728944,124.834692233333,128.0186357,119.381862366667
"Potorous_tridactylus",131.7126309,134.31175392,122.57954976,126.0589805,136.29374166,130.09696212,134.9056395,121.5638865,125.53559338,121.69390386,127.89575812,136.31651368,136.9180499,120.3182113,118.48058762,118.98498528,134.70225548,120.93913496,125.1169699,130.7034041,119.072183,132.4969517,128.0318689,136.32416432,129.23059168
"Pseudocheirus_peregrinus",119.195239266667,120.206977366667,120.313928033333,135.4931573,135.612526733333,134.2825697,116.554045533333,117.7588777,135.612526733333,117.7588777,134.609966366667,115.4371999,135.442452866667,131.749462166667,116.6609962,114.506188566667,133.658110433333,116.477794866667,128.029475833333,124.5429616,118.9448022,131.991001566667,131.065114066667,133.242055966667,115.4371999
"Setonix_brachyurus",117.089733766667,115.4633892,131.8023382,118.351908933333,135.567167,119.4848595,135.567167,116.249071,133.0963406,114.622726433333,117.879642566667,133.0963406,128.854179566667,134.615311066667,113.782063666667,134.407283833333,116.249071,132.740174966667,136.3996535,136.569727366667,126.457667466667,113.782063666667,133.215710033333,116.394400533333,135.206258166667
"Spilocuscus_maculatus",127.7335717,117.325124266667,120.137393333333,117.325124266667,118.951468833333,120.137393333333,116.4844615,126.9010852,118.951468833333,117.325124266667,126.9010852,120.137393333333,127.7335717,126.9010852,116.4844615,127.852941133333,127.852941133333,118.951468833333,127.903645566667,122.055056266667,117.325124266667,117.325124266667,123.035329933333,123.0315451,126.693057966667
"Thylacinus_cynocephalus",115.600904525,122.776804525,135.0697020125,118.66495395,127.8188629,118.2487419125,128.3807572125,114.0076680375,134.2427485125,129.9150606625,122.723164725,121.22587975,119.15266625,135.1517848375,125.055979525,117.1536841625,124.9402169125,118.7430474125,127.3497104625,127.27433475,115.835643875,125.4387774625,119.3294162625,135.8760701875,135.3712163375
"Thylogale_stigmatica",112.1485924,118.76694475,112.4233944,110.36970565,123.7219141,121.98208935,123.7219141,121.98208935,123.79797075,112.1485924,121.9318211,123.7219141,123.7219141,123.79797075,110.36970565,107.9301888,112.1485924,110.36970565,106.66919465,116.48982005,123.7219141,112.1485924,112.77603255,121.98208935,121.98208935
"Thylogale_thetis",115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333,115.608215933333
"Trichosurus_vulpecula",123.600931483333,131.93479375,130.670585633333,127.471685433333,131.875109033333,131.960145966667,131.875109033333,126.165517,130.198100366667,129.661087416667,131.93479375,131.433513566667,122.459028483333,121.774465566667,131.93479375,122.267461716667,126.225201716667,125.164167016667,124.377095066667,130.749558366667,128.430557516667,120.5409619,131.93479375,131.909441533333,130.003261466667
"Wallabia_bicolor",123.132552183333,120.587905483333,122.194161366667,124.645800733333,134.247113883333,134.559343516667,134.221761666667,134.013734433333,121.799082416667,121.180867733333,118.541229533333,120.587905483333,134.627624366667,134.005574483333,121.080901633333,132.4660916,121.63932445,123.526987733333,122.4143714,133.43379285,125.5520063,133.284193616667,134.542587433333,127.927158916667,133.99697835
