"Species","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"Aepyprymnus_rufescens",25.6646449475,11.965984464125,18.29433780125,25.21159024,11.6273917445,11.617038161375,25.8959863325,12.648176553125,12.081222159375,22.59806322,16.2619057625,15.86327864875,20.01445801875,21.86397228125,12.6683721325,12.26428048925,25.6646449475,25.57493478875,18.40857626375,12.081222159375,18.01587084625,13.185662206875,11.799613785375,22.21079468125,15.3247302825
"Bettongia_penicillata",29.58703257,37.62669524,8.18035040175,8.4992878765,28.7887457125,37.750764155,8.916811154,21.7859972275,9.27047779625,14.9437795,10.7742575465,9.434035474,37.32756429,9.622349386,18.20911821,36.1921181025,8.70704292975,8.68175444125,29.18035471,8.57258519075,34.34184209,36.1921181025,35.795220285,20.5526450175,36.4373233725
"Bettongia_tropica",11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228,11.24018228
"Dasyurus_maculatus",10.0876338605,27.45436799,29.26828063375,16.5777351425,27.969457155,29.0347601075,18.08879114125,13.494392480125,27.98701946625,10.128151148625,14.793129235,21.5993719125,19.28624191875,29.54191502375,29.33031509125,10.615924739125,10.5174598625,11.610884889,15.60223253625,10.287619886,9.898156295125,12.873451001375,11.180384259375,28.94722909,27.685709375
"Dasyurus_viverrinus",33.60553603,8.825028266,8.21170865666667,29.7022850466667,7.96841990366667,8.47369341133333,23.9809932233333,25.4138507866667,7.78645869033333,30.64805184,16.4133798,14.7714986366667,8.67096743233333,8.51690659866667,8.066149656,31.5273412933333,32.1851320933333,13.9256168666667,18.83645909,34.79252392,33.60553603,18.3165956966667,17.1175341733333,7.78645869033333,8.030038268
"Dendrolagus_bennettianus",34.128494835,15.223823353,15.5887564825,16.1852170995,35.66083884,16.1852170995,15.5887564825,16.619608564,33.282095105,24.623034255,18.052355585,31.01120273,26.870664965,33.282095105,35.41270101,15.8616983025,18.21906881,35.41270101,16.619608564,16.008292931,32.67511664,34.128494835,35.66083884,34.128494835,18.42430891
"Dendrolagus_goodfellowi",20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667,20.6347583366667
"Dendrolagus_lumholtzi",25.9425284725,23.600346415,15.724020729,16.116255518,23.6177104175,20.0885549525,16.116255518,16.089171977,18.24726132,16.04295820375,20.42362618,20.3337565875,23.600346415,25.17635647,25.9425284725,25.17635647,18.24726132,16.4219133345,23.600346415,16.116255518,16.089171977,15.90648729375,25.8184595575,16.04295820375,19.219635585
"Dendrolagus_matschiei",28.094327765,32.53055405,30.399948145,13.071978889,13.071978889,31.246347875,12.341676393,31.246347875,13.126145971,12.7066095225,12.341676393,30.399948145,22.50676375,32.77869188,13.071978889,12.341676393,13.3030701395,13.737461604,12.9795513425,12.9795513425,13.071978889,28.12905577,13.3030701395,13.737461604,15.968337325
"Dorcopsulus_vanheurni",12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205,12.719261205
"Hypsiprymnodon_moschatus",16.114040378,14.6342175205,12.388027138,10.0870361255,7.70733120925,13.2118145405,14.6342175205,13.2118145405,7.57086029925,10.0870361255,9.8283810955,10.4070135505,16.114040378,15.2647194205,10.927021348,15.2647194205,11.0586025305,7.86909060775,16.114040378,7.70733120925,10.311854478,9.258293318,16.114040378,11.3390686305,9.013556833
"Lagorchestes_conspicillatus",16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119,16.33268119
"Lagorchestes_hirsutus",26.437203236,25.38645061,25.485705742,10.4013786776,10.472148345,21.04738804,13.141067204,10.3427408262,10.37953735,23.611960096,24.291416862,25.725010502,10.488714078,10.488714078,10.693499676,23.625851298,26.238692972,10.7272983248,24.56345759,10.6459049308,10.7918781826,10.472148345,10.6181215968,10.6459049308,11.7722788238
